code,drug_name,matched_product_name_en,matched_product_name_ar,matched_store_product_id,match_score,verified,match_method,ai_confidence,ai_review_confidence
alp,ALPHINTERN 30 F.C. TABS.,ALPHINTERN 30 F.C. TABS.,الفينترن 30 اقراص,2195135.0,100.0,algo_match,brand_index,,
78407,ALTIAZEM 60MG 40-TAB,ALTIAZEM 60 MG 40 TAB.,التيازيم 60 مجم 40 اقراص,2435151.0,100.0,algo_match,brand_index,,
22510,ALVEOLIN P SYRUP,ALVEOLIN P SYRUP 100 ML,الفيولين بي شراب 100 مل,901992.0,82.1,ai_confirmed,ai_verified,0.0,
22509,ALVEOLIN SYRUP,ALVEOLIN SYRUP 100 ML,الفيولين شراب 100 مل,,80.0,ai_confirmed,ai_verified,0.0,
84635,ALVERINSPASM 24 CAPS,ALVERINSPASM 24 S.G.CAPS,الفيرينسبازم 24 كبسول,1596886.0,90.9,algo_match,brand_index,,
76789,ALZENTAL 200 MG 6 TAB,ALZENTAL 200 MG 6 F.C. TAB.,الزينتال 200 مجم 6 اقراص,2468348.0,91.3,algo_match,brand_index,,
18450,ALZENTAL SUSP,ALZENTAL 20 MG / ML SUSP. 20 ML,الزينتال 20 مجم / مل شراب 20 مل,1024350.0,100.0,algo_match,token_set_ratio,,
65958,ALZEPIZIL 10 MG 14 TAB,ALZEPIZIL 10 MG 14 F.C. TAB.,الزيبيزيل 10 مجم 14 اقراص,2468350.0,91.7,algo_match,brand_index,,
65956,ALZEPIZIL 5 MG 14 TAB,ALZEPIZIL 5 MG 14 F.C. TAB.,الزيبيزيل 5 مجم 14 اقراص,1562537.0,91.3,algo_match,brand_index,,
58927,ALZMENDA 10 MG 21 TAB,ALZMENDA 10 MG 21 F.C.TAB,الزمندا 10 مجم 21 اقراص,,91.3,algo_match,brand_index,,
60587,ALZMENDA 10 MG ORAL DROPS,ALZMENDA 10 MG / GM ORAL DROPS 20 ML,الزمندا 10 مجم / جم قطره فمويه 20 مل,901965.0,82.0,ai_confirmed,ai_verified,0.0,
65695,ALZMENDA 20 MG 21 TAB,ALZMENDA 20 MG 21 F.C.TAB,الزمندا 20 مجم 21 اقراص,1657434.0,91.3,algo_match,brand_index,,
58926,ALZMENDA 5 MG 14TAB,ALZMENDA 5 MG 14 F.C. TAB.,الزمندا 5 مجم 14 اقراص,2312390.0,90.9,algo_match,brand_index,,
63923,AMAGLUST 30/2 MG 30 TAB,,,,,,no_match,,
74141,AMAGLUST 30/4 MG 30TAB,,,,,,no_match,,
58142,AMARYL 1 MG 30 TAB,AMARYL 1 MG 30 TABS.,اماريل 1 مجم 30 اقراص,2468406.0,97.3,algo_match,brand_index,,
58141,AMARYL 2 MG 30 TAB,AMARYL 2 MG 30 TABS.,اماريل 2 مجم 30 اقراص,902040.0,97.3,algo_match,brand_index,,
60308,AMARYL 3 MG 30 TAB,AMARYL 3 MG 30 TABS.,اماريل 3 مجم 30 اقراص,2435214.0,97.3,algo_match,brand_index,,
60162,AMARYL 4 MG 30 TAB,AMARYL 4 MG 30 TABS.,اماريل 4 مجم 30 اقراص,902041.0,97.3,algo_match,brand_index,,
60370,AMARYL M 2M/500MG 30TAB,AMARYL M 2 / 500 MG 30 F.C.TABS.,اماريل ام 2 / 500 مجم 30 اقراص,902043.0,87.7,ai_confirmed,ai_verified,0.0,
91349,amavarol 300.000 iu ampoule,AMAVAROL 300000 IU 1 AMP,امافارول 300000 وحده 1 امبول,,88.0,ai_confirmed,ai_verified,0.0,
77049,AMBEZIM-G 30 TAB,AMBEZIM G 30 F.C. TABS.,امبيزيم جي 30 اقراص,2156905.0,86.5,ai_confirmed,ai_verified,0.0,
89632,AMBROPRO 20MG 20LOZENGES,AMBROPRO 20 MG 20 LOZENGES MINT FLAVOR,امبروبرو 20 اقراص استحلاب بنكهه النعناع,2498665.0,81.2,ai_confirmed,ai_verified,0.0,
79274,AMBROXOL ORAL DROPS,AMBROXOL 7.5 MG / ML ORAL DROPS 15 ML,امبروكسول 7.5 مجم / مل قطره فمويه 15 مل,,100.0,algo_match,token_set_ratio,,
73363,AMEBAZOLE 1 GM 2 TAB,AMEBAZOL 1 GM 2 F.C. TABS.,اميبازول 1 جم 2 اقراص,2312440.0,86.4,ai_confirmed,ai_verified,0.0,
67286,AMIGRAINE ADCO 30TAB,AMIGRAINE ADCO 30 TAB.,اميجران ادكو 30 اقراص,2145038.0,100.0,algo_match,brand_index,,
55050,AMIGRAWEST 2.5 MG 4 TAB,AMIGRAWEST 2.5 MG 4 F.C. TAB.,اميجراوست 2.5 مجم 4 اقراص,2312443.0,92.0,algo_match,brand_index,,
47637,AMIKACIN 500MG VIAL,AMIKACIN SPRAY 100 ML,اميكاسين بخاخ 100 مل,2156846.0,80.0,ai_confirmed,ai_verified,0.0,
46395,AMIKACIN SPRAY 100ML,AMIKACIN SPRAY 100 ML,اميكاسين بخاخ 100 مل,2156846.0,100.0,algo_match,brand_index,,
47251,AMILO 5MG 30TAB,AMILO 5 MG 30 TAB.,اميلو 5 مجم 30 اقراص,1503749.0,100.0,algo_match,brand_index,,
17822,AMINOLEBAN INFUSION 500 ML,AMINOLEBAN I.V. INFUSION 500 ML,امينوليبان محلول 500 مل,2669354.0,92.9,algo_match,brand_index,,
85683,AMINORENOCARE 100TABS,AMINORENOCARE 100 TABS,امينورينوكير 100 اقراص,2407538.0,100.0,algo_match,brand_index,,
83750,AMIPRIDE 200MG 30TAB,AMIPRIDE 200 MG 30 SCORED TAB,اميبريد 200 مجم 30 اقراص,2435233.0,86.3,ai_confirmed,ai_verified,0.0,
83503,AMIPRIDE 400MG 20 TABS,,,,,,no_match,,
86381,AMIPRIDE 50 MG 30 TABS,AMIPRIDE 50 MG 30 TAB.,اميبريد 50 مجم 30 اقراص,2144424.0,97.7,algo_match,brand_index,,
82545,AMIPROSTONE 24MCG 30CAP,AMIPROSTONE 24 MCG 30 CAPS.,اميبروستون 24 مكجم 30 كبسول,2145122.0,98.0,algo_match,brand_index,,
72529,AMIPROSTONE 8MG 20CAP,AMIPROSTONE 8 MCG 20 CAPS.,اميبروستون 8 مكجم 20 كبسول,2540249.0,95.8,algo_match,brand_index,,
60323,AMITRIPTINE 50 MG 30 TAB,AMITRIPTINE 50 MG 30 TAB.,اميتريبتين 50 مجم 30 اقراص,,100.0,algo_match,brand_index,,
58187,AMLODIPINE 10 MG 20 TAB,AMLODIPINE 10 MG 20 TABS.,املوديبين 10 مجم 20 اقراص,902051.0,97.9,algo_match,brand_index,,
61862,AMLODIPINE 5MG 30 TAB,AMLODIPINE 5 MG 30 TAB.,املوديبين 5 مجم 30 اقراص,,100.0,algo_match,brand_index,,
89384,AMLOSAZIDE 5/25/40MG 30 TABS,AMLOSAZIDE 5 / 25 / 40 MG 30 F.C. TABS.,املوسازيد 5 / 25 / 40 مجم 30 اقراص,2143136.0,84.4,ai_confirmed,ai_verified,0.0,
81059,AMLOSAZIDE5/12.5/20 MG 30TAB,AMLOSAZIDE 5 / 12.5 / 20 MG 30 F.C. TABS.,املوسازايد 5 / 12.5 / 20 مجم 30 اقراص,2680952.0,83.6,ai_confirmed,ai_verified,0.0,
81060,AMLOSAZIEDE 10/25/40 MG 30 TAB,AMLOSAZIDE 10 / 25 / 40 MG 30 F.C. TABS.,املوسازيد 10 / 25 / 40 مجم 30 اقراص,1657503.0,81.8,ai_confirmed,ai_verified,0.0,
73833,AMLOVERAN 10/10 MG 30 TAB,AMLOVERAN 10 / 10 MG 30 TABS.,املوفيران 10 / 10 مجم 30 اقراص,,90.6,algo_match,brand_index,,
73834,AMLOVERAN 5/5 MG 30 TAB,AMLOVERAN 5 / 5 MG 30 TABS.,املوفيران 5 / 5 مجم 30 اقراص,2669463.0,89.8,ai_confirmed,ai_verified,0.0,
60697,AMOCEREBRAL PLUS 30 TAB,AMOCEREBRAL PLUS 20 / 40 MG 30 TABS.,اموسيريبرال بلس 20 / 40 مجم 30 اقراص,1642251.0,87.0,ai_confirmed,ai_verified,0.0,
57847,AMOSAR 50 MG 30 TAB,AMOSAR 50 MG 30 F.C. TABS.,اموسار 50 مجم 30 اقراص,2468430.0,88.4,ai_confirmed,ai_verified,0.0,
58001,AMOSAR 100 MG 30 TAB,AMOSAR 100 MG 30 F.C. TABS.,اموسار 100 مجم 30 اقراص,2139911.0,88.9,ai_confirmed,ai_verified,0.0,
57625,AMOSAR FORET 100/25 MG 30 TAB,,,,,,no_match,,
83369,AMPIAVA 750MG 30TABLETS,AMPIAVA 750 MG 30 F.C.TABS,امبيافا 750 مجم 30 اقراص,2399470.0,86.3,ai_confirmed,ai_verified,0.0,
86818,AMPOFER 20MG/ML 5 AMPS. I.V. INJ./INF,AMPOFER 20 MG / ML 5 AMP. FOR I.V. INJ. / INF.,امبوفير 20 مجم / مل 5 امبول,2145216.0,81.6,ai_confirmed,ai_verified,0.0,
21763,AMRI K 5 AMP,AMRI K 10 MG / ML 5 AMP. I.M.,امري ك 10 مجم / مل 5 امبول,2634202.0,100.0,algo_match,token_set_ratio,,
5714,AMRIZOLE 120ML SUSP,AMRIZOLE 125 MG / 5 ML SUSP. 120 ML,امريزول 125 مجم / 5 مل شراب 120 مل,1657498.0,100.0,algo_match,token_set_ratio,,
4980,AMRIZOLE 250MG TAB,AMRIZOLE 250 MG 20 TABS.,امريزول 250 مجم 20 اقراص,2642931.0,90.5,algo_match,brand_index,,
4985,AMRIZOLE 500 MG 20 TAB,AMRIZOLE 500 MG 20 TABS.,امريزول 500 مجم 20 اقراص,902049.0,97.8,algo_match,brand_index,,
73268,AMRIZOLE INJECTION 500 MG VIAL,AMRIZOLE 500 MG VIAL 100 ML,امريزول 500 مجم امبول 100 مل,919491.0,85.1,ai_confirmed,ai_verified,0.0,
16763,AMRIZOLE N SUPP,AMRIZOLE N 5 VAG. SUPP.,امريزول ان 5 لبوس,,83.3,ai_confirmed,ai_verified,0.0,
85465,anadar 20 cap,,,,,,no_match,,
82827,ANAFORTEN HAIR SHAMPOO 200ML,ANAFORTEN HAIR SHAMPOO 200 ML,انافورتين شامبو 200 مل,2199866.0,100.0,algo_match,brand_index,,
47543,ANAFRONIL 25MG 30TAB,ANAFRONIL 25 MG 30 TAB.,انافرانيل 25 مجم 30 اقراص,2468463.0,100.0,algo_match,brand_index,,
ANA,ANAFRONIL SR 75 MG 20 TAB,ANAFRONIL SR 75 MG 20 F.C.TAB.,انافرانيل اس ار 75 مجم 20 اقراص,,92.6,algo_match,brand_index,,
19132,ANALLERGE 100ML SYRUP,ANALLERGE 2 MG / 5 ML SYRUP 100 ML,اناليرج 2 مجم / 5 مل شراب 100 مل,2630136.0,100.0,algo_match,token_set_ratio,,
672810,ANALLERGE 60TAB,ANALLERGE 4 MG 60 TAB.,اناليرج 4 مجم 60 اقراص,2474465.0,86.5,ai_confirmed,ai_verified,0.0,
88580,ANALPAN MOUTH WASH,,,,,,no_match,,
81294,ANASTRAZOL SANDOZ 1MG 30TAB,,,,,,no_match,,
85262,ANASTROZOL SYNTHON 1 MG 28 TABS,ANASTROZOL SYNTHON 1 MG 28 F.C. TAB.,اناستروزول سينثون 1 مجم 28 اقراص,,92.3,algo_match,brand_index,,
82795,ANDAGRA 100MG 12TABS,ANDAGRA 100 MG 12 F.C. TABS,انداجرا 100 مجم,2683636.0,91.7,algo_match,brand_index,,
81574,ANDOCANDOXIN 200 VAGINAL CAP,ANDOCANDOXIN 200 MG 3 VAGINAL CAPS.,اندوكاندوكسين 200 مجم 3 لبوس,1973649.0,90.3,algo_match,brand_index,,
84405,ANDOCANDOXIN 600 VAGINAL CAP,ANDOCANDOXIN 600 MG 1 VAGINAL CAPS.,اندوكاندوكسين 600 مجم 1 لبوس,1808768.0,90.3,algo_match,brand_index,,
81590,ANDOCEPTIVE 30/75 MG 21 TAB,ANDOCEPTIVE 30 / 75 MCG 21 COATED TAB.,اندوسبتيف 30 / 75 مجم 21 اقراص,1546135.0,81.2,ai_confirmed,ai_verified,0.0,
67354,ANDODERMA GEL 50 ML,,,,,,no_match,,
86923,ANDODERMA SKIN WHITENING CREAM 50 GM,ANDODERMA SKIN WHITENING CREAM 50 GM,اندوديرما كريم تفتيح البشره 50 جم,,100.0,algo_match,brand_index,,
91691,ANDOFLOZIN XR 25MG*100 MG,,,,,,no_match,,
85211,andomatoid 2mg 28tab,ANDOMATOID 2 MG 28 TABS,اندوماتويد 2 مجم 28 اقراص,2673244.0,97.8,algo_match,brand_index,,
80507,ANDOPENTENE 300MG 20TABS,ANDOPENTENE XR 300 MG 20 F.C. TABS,اندوبنتين اكس ار 300 مجم 20 اقراص,,88.1,ai_confirmed,ai_verified,0.0,
90235,ANDOPENTENE 300MG 30TAB,ANDOPENTENE XR 300 MG 30 F.C. TABS,اندوبنتين اكس ار 300 مجم 30 اقراص,2312476.0,86.2,ai_confirmed,ai_verified,0.0,
80508,ANDOPENTENE 600MG 20TABS,ANDOPENTENE XR 600 MG 20 F.C. TABS,اندوبنتين اكس ار 600 مجم 20 اقراص,,88.1,ai_confirmed,ai_verified,0.0,
91276,ANDOPENTENE 600MG 30 TABS,ANDOPENTENE XR 600 MG 30 F.C. TABS,اندوبنتين اكس ار 600 مجم 30 اقراص,2435272.0,88.1,ai_confirmed,ai_verified,0.0,
65902,ANDOPOXETINE 60 MG 3 TAB,,,,,,no_match,,
87790,ANDOPOXETINE 60 MG 6 FILM COATED TABLETS,ANDOPOXETINE 60 MG 6 TAB.,اندوبوكستين 60 مجم 6 اقراص,2156352.0,90.9,algo_match,token_set_ratio,,
65955,ANDORIVABAN 10 MG 20 TAB,ANDORIVABAN 10 MG 20 TABS,اندوريفابان 10 مجم 20 اقراص,2363480.0,98.0,algo_match,brand_index,,
81405,ANDORIVABAN 20 MG 20 TAB,ANDORIVABAN 20 MG 20 F.C. TABS.,اندوريفابان 20 مجم 20 اقراص,2275554.0,90.6,algo_match,brand_index,,
79988,ANDOURISTAT 80MG 20 TAB,ANDOURISTAT 80 MG 20 F.C. TABLETS,اندوريستات 80 مجم 20 اقراص,2159163.0,85.7,ai_confirmed,ai_verified,0.0,
81589,ANDOVIMPAMIDE 100 MG 30 TABS,ANDOVIMPAMIDE 100 MG 30 TABS,اندوفيمباميد 100 مجم 30 اقراص,2144837.0,100.0,algo_match,brand_index,,
83082,ANDOVIMPAMIDE 50MG 30TABS,ANDOVIMPAMIDE 50 MG 30 TABS,اندوفيمباميد 50 مجم 30 اقراص,2168123.0,100.0,algo_match,brand_index,,
88158,ANDOVIT IRON PLUS 100 ML SYRUP,ANDOVIT IRON PLUS SUSP. 100 ML,اندوفيت ايرون بلس شراب 100 مل,2453473.0,94.9,algo_match,brand_index,,
87786,ANDOVIT NEURO 20 F.C. TABS,ANDOVIT NEURO 20 F.C. TABS.,اندوفيت نيورو 20 اقراص,1516299.0,100.0,algo_match,brand_index,,
90950,ANDRACTIM GEL,,,,,,no_match,,
84775,ANGIFLASH SPRAY 20 ML,,,,,,no_match,,
84321,angiofox 20m,,,,,,no_match,,
79863,ANGIOFOX 25MG 30 CAPS,,,,,,no_match,,
78252,ANGIOFOX 50 MG 20 TAB,,,,,,no_match,,
64211,ANGIOSARTAN PLUS 20/12.5 MG 28 TAB,ANGIOSARTAN PLUS 20 / 12.5 MG 28 F.C. TABS.,انجيوسارتان بلس 20 / 12.5 مجم 28 اقراص,1738785.0,85.3,ai_confirmed,ai_verified,0.0,
63140,ANGIOSARTAN PLUS 20/25 MG 28TAB,ANGIOSARTAN PLUS 20 / 25 MG 28 F.C. TABS.,انجيوسارتان بلس 20 / 25 مجم 28 اقراص,2549647.0,87.3,ai_confirmed,ai_verified,0.0,
63135,ANGIOSARTAN PLUS 40/12.5MG 28 TAB,ANGIOSARTAN PLUS 20 / 12.5 MG 28 F.C. TABS.,انجيوسارتان بلس 20 / 12.5 مجم 28 اقراص,1738785.0,85.3,ai_confirmed,ai_verified,0.0,
63141,ANGIOSARTAN PLUS 40/25 MG 28TAB,ANGIOSARTAN PLUS 40 / 25 MG 28 F.C. TABS.,انجيوسارتان بلس 40 / 25 مجم 28 اقراص,2140010.0,81.7,ai_confirmed,ai_verified,0.0,
87088,ANORO ELLIPTA 62.5/25,,,,,,no_match,,
54198,ANOXICAM 20 MG 20 TAB,ANOXICAM 20 MG 20 TAB.,انوكسيكام 20 مجم 20 اقراص,2112977.0,100.0,algo_match,brand_index,,
86375,ANSELACOX 120MG 10TABS,ANSELACOX 120 MG 10 F.C.TABS,انسيلاكوكس 120 مجم 10 اقراص,1612209.0,92.3,algo_match,brand_index,,
79811,ANSELACOX 60MG 30TAB,ANSELACOX 60 MG 30 F.C. TABS.,انسيلاكوكس 60 مجم 30 اقراص,2145866.0,89.8,ai_confirmed,ai_verified,0.0,
79810,ANSELACOX 90MG 30TAB,ANSELACOX 90 MG 30 F.C. TABS.,انسيلاكوكس 90 مجم 30 اقراص,2010362.0,89.8,ai_confirmed,ai_verified,0.0,
83819,ANTI-COX II 15MG 10 SUPP.,ANTI COX II 15 MG 10 SUPP.,انتي كوكس 15 مجم 10 لبوس,2192126.0,100.0,algo_match,brand_index,,
79994,ANTI-COX II 15MG 30 TAB.,ANTI COX II 15 MG 30 TAB.,انتي كوكس 15 مجم 30 اقراص,1699818.0,100.0,algo_match,brand_index,,
73905,ANTI-COX II 15MG 6 AMP,ANTI COX II 15 MG / 3 ML 6 AMP.,انتي كوكس 15 مجم / 3 مل 6 امبول,2146150.0,86.8,ai_confirmed,ai_verified,0.0,
66284,ANTI COX II 7.5 MG 20 CAP,ANTI COX II 7.5 MG 20 CAPS.,انتي كوكس 7.5 مجم 20 كبسول,2642267.0,98.0,algo_match,brand_index,,
76426,ANTIDIAZOX SYRUP 60 ML,ANTIDIAZOX 100 MG / 5 ML PD. FOR ORAL SOL. 60 ML,انتي ديازوكس 100 مجم / 5 مل 60 مل,,84.2,ai_confirmed,ai_verified,0.0,
74327,ANTIFLAM 50MG 20TAB,ANTIFLAM 50 MG 20 TABS.,انتيفلام 50 مجم 20 اقراص,1738780.0,97.7,algo_match,brand_index,,
74255,ANTIFLU 20 CAP,ANTIFLU 20 CAP.,انتي فلو 20 كبسول,2685013.0,100.0,algo_match,brand_index,,
73269,ANTINAL 24 CAP,ANTINAL 200 MG 24 CAPS.,انتينال 200 مجم 24 كبسول,2145883.0,83.3,ai_confirmed,ai_verified,0.0,
73215,ANTINAL SUSP 60 ML,ANTINAL 220 MG / 5 ML 60 ML SUSP.,انتينال 220 مجم / 5 مل 60 مل شراب,1533897.0,100.0,algo_match,token_set_ratio,,
21710,ANTIVER 6TAB,ANTIVER 100 MG 20 * 6 TABS.,انتيفر 100 مجم 20 * 6 اقراص,2616970.0,81.8,ai_confirmed,ai_verified,0.0,
74696,ANTODINE 20 MG 3 AMP,ANTODINE 20 MG / 2 ML 3 I.M. OR I.V. AMP,انتودين 20 مجم / 2 مل 3 امبول,,100.0,algo_match,token_set_ratio,,
73423,ANTODINE 20 MG 30 TAB,ANTODINE 20 MG 30 F.C.TAB.,انتودين 20 مجم 30 اقراص,902092.0,91.3,algo_match,brand_index,,
73141,ANTODINE 40MG 30TAB,ANTODINE 40 MG 30 F.C. TABS.,انتودين 40 مجم 30 اقراص,2468472.0,89.4,ai_confirmed,ai_verified,0.0,
89426,ANTODINE 6 AMPOULES * 2 ML,,,,,,no_match,,
74246,ANTOPRAL 20 MG 14 TAB,ANTOPRAL 20 MG 14 TAB.,انتوبرال 20 مجم 14 اقراص,902089.0,100.0,algo_match,brand_index,,
73857,ANTOPRAL 40 MG 14 TAB,ANTOPRAL 40 MG 14 TAB.,انتوبرال 40 مجم 14 اقراص,2144164.0,100.0,algo_match,brand_index,,
18573,ANTOX 30 TAB,ANTOX 30 TABS,انتوكس 30 اقراص,2312460.0,96.0,algo_match,brand_index,,
73527,ANUVA 10TAB,ANUVA 50 MG 10 DISPERSIBLE TAB.,انوفا 50 مجم 10 اقراص,1611622.0,100.0,algo_match,token_set_ratio,,
83081,APERITIF SYRUP 120ML,APERITIF 120 ML SYRUP,ابريتيف 120 مل شراب,,100.0,algo_match,brand_index,,
27372,APETOID 20 MG 30 TAB,APETOID 20 MG 30 F.C.TAB.,ابيتويد 20 مجم 30 اقراص,2144222.0,90.9,algo_match,brand_index,,
73460,APEXIDONE 0.5 MG 30 TAB,APEXIDONE 0.5 MG 30 F.C.TAB.,ابيكسيدون 0.5 مجم 30 اقراص,901666.0,92.0,algo_match,brand_index,,
73762,APEXIDONE 1 MG 20 TAB,APEXIDONE 1 MG 20 F.C.TAB.,ابيكسيدون 1 مجم 20 اقراص,901671.0,91.3,algo_match,brand_index,,
73557,APEXIDONE 2 MG 20 TAB,APEXIDONE 2 MG 20 F.C.TAB.,ابيكسيدون 2 مجم 20 اقراص,1652210.0,91.3,algo_match,brand_index,,
73683,APEXIDONE 3 MG 30 TAB,APEXIDONE 3 MG 30 F.C.TAB.,ابيكسيدون 3 مجم 30 اقراص,901668.0,91.3,algo_match,brand_index,,
74822,APEXIDONE 4MG 30TAB,APEXIDONE 4 MG 30 F.C.TAB.,ابيكسيدون 4 مجم 30 اقراص,2343342.0,91.3,algo_match,brand_index,,
74330,APEXIDONE SYRUP 100 ML,APEXIDONE 1 MG / ML SYRUP 100 ML,ابيكسيدون 1 مجم / مل شراب 100 مل,2453195.0,81.5,ai_confirmed,ai_verified,0.0,
73266,APIDONE SYRUP 125 ML,APIDONE SYRUP 125 ML,ابيدون شراب 125 مل,2142553.0,100.0,algo_match,brand_index,,
73246,APIDRA 5 CARTRIDGES,APIDRA 100 I.U. / ML 5 CARTIRIDGES,ابيدرا 100 وحده / مل 5 خرطوشات,2287864.0,94.7,algo_match,partial_token_sort_ratio,,
73159,APIDRA SOLOSTAR 5 PENS,APIDRA SOLOSTAR 100 I.U. / ML 5 PREFILLED PEN,ابيدرا سولوستار 100 وحده / مل 5 قلم,2434921.0,87.2,ai_confirmed,ai_verified,0.0,
8710,APIFORTYL 30 CAP,APIFORTYL 30 CAPS.,ابيفورتيل 30 ك / اكتوبر,2684839.0,97.0,algo_match,brand_index,,
67321,APILIPEX 10MG 30TAB,APILIPEX 10 MG 30 F.C.TAB.,ابيليبكس 10 مجم 30 اقراص,2411185.0,91.3,algo_match,brand_index,,
67320,APILIPEX 30MG 30TAB,APILIPEX 30 MG 30 F.C. TAB.,ابيليبكس 30 مجم 30 اقراص,,91.3,algo_match,brand_index,,
68712,APILIPEX 5 MG 30TAB,APILIPEX 5 MG 30 F.C.TAB.,ابيليبكس 5 مجم 30 اقراص,,90.9,algo_match,brand_index,,
84268,APITIZER SYRUP,,,,,,no_match,,
80327,APIXATRACK 2.5 MG 30 TAB,APIXATRACK 2.5 MG 30 F.C. TABS.,ابيكساتراك 2.5 مجم 30 اقراص,2157538.0,90.6,algo_match,brand_index,,
81310,APIXATRACK 5 MG 30 TAB,APIXATRACK 5 MG 30 F.C. TABS.,ابيكساتراك 5 مجم 30 اقراص,2277803.0,89.8,ai_confirmed,ai_verified,0.0,
49838,APPE-RAISE SYRUP 120 ML,APPE RAISE SYRUP 120 ML,ابي رايز شراب 120 مل,2468081.0,100.0,algo_match,brand_index,,
11824,APPLE LITE 30 TAB,APPLE LITE 30 TABS.,ابل لايت 30 اقراص,2288827.0,97.1,algo_match,brand_index,,
47425,APROVEL 150 MG 14 TAB,APROVEL 150 MG 14 TAB.,ابروفيل 150 مجم 14 اقراص,2337832.0,100.0,algo_match,brand_index,,
47424,APROVEL 300 MG 14 TAB,APROVEL 300 MG 14 TAB.,ابروفيل 300 مجم 14 اقراص,1944092.0,100.0,algo_match,brand_index,,
32040,APTAMIL COMFORT MILK 400 GM,APTAMIL COMFORT MILK 400 GM,ابتاميل كومفورت لبن 400 جم,,100.0,algo_match,brand_index,,
80499,APTAMIL 1 MILK 400 GM,,,,,,no_match,,
90840,APTAMIL 2 ADVANCE PREMIUM+ MILK 400 GM,APTAMIL 2 ADVANCE MILK 400 GM,ابتاميل ادفانس 2 لبن 400 جم,,86.6,ai_confirmed,ai_verified,0.0,
45043,APTAMIL 2 MILK 400 GM,,,,,,no_match,,
84360,APTAMIL NUTRIPREM PDF 400GM MILK,APTAMIL NUTRIPREM PDF MILK 400 GM,ابتاميل نيوتريبريم بي دي اف لبن 400 جم,,100.0,algo_match,brand_index,,
80977,APTAMIL PROSYNEO MILK 400 GM,APTAMIL PROSYNEO MILK 400 GM,ابتاميل بروسينيو لبن 400 جم,2445636.0,100.0,algo_match,brand_index,,
89149,AQUA COLLO SYRUP 120 ML,AQUA COLLO 120 ML SYRUP,اكوا كولو 120 مل شراب,2312370.0,100.0,algo_match,brand_index,,
73820,AQUA PLUS 100 ML SYRUP,AQUA PLUS SYRUP 100 ML,اكوا بلس شراب 100 مل,901936.0,100.0,algo_match,brand_index,,
82701,ARBATEG 2% 100MG SYRP,ARBATEG 2 % SUSP. 100 ML,ارباتج 2 % شراب 100 مل,2366822.0,80.0,ai_confirmed,ai_verified,0.0,
84944,ARCOXIA 120 MG 7 TABS,ARCOXIA 120 MG 7 F.C.TABS,اركوكسيا 120 مجم 7 اقراص,2178079.0,91.3,algo_match,brand_index,,
73802,ARCOXIA 60 MG 14 TAB,ARCOXIA 60 MG 14 F.C.TABS,اركوكسيا 60 مجم 14 اقراص,2435028.0,88.9,ai_confirmed,ai_verified,0.0,
73617,ARCOXIA 90 MG 14 TAB,ARCOXIA 90 MG 14 F.C.TABS.,اركوكسيا 90 مجم 14 اقراص,,88.9,ai_confirmed,ai_verified,0.0,
89470,ARDOXIMAG 40 MG 14 TABS,ARDOXIMAG 40 MG 14 TABS,اردوكسيماج 40 مجم 14 اقراص,1382227.0,100.0,algo_match,brand_index,,
87240,ARGENTO NIGHT CREAM 60GM,ARGENTO NIGHT CREAM 60 GM,ارجنتو نايت كريم 60 جم,2474323.0,100.0,algo_match,brand_index,,
87657,ARGENTO PROFIT SUNSCREEN GEL 60ML,ARGENTO PROFIT SUNSCREEN SPF 50 GEL 60 ML,ارجنتو بروفيت واقي شمس + 50 اس بي اف 60 مل جل,1850519.0,90.7,algo_match,brand_index,,
88163,arginine+citrulline 1000 60 tab,,,,,,no_match,,
56829,ARICEPT 10 MG 14 TAB,ARICEPT 10 MG 14 F.C. TAB.,اريسبت 10 مجم 14 اقراص,2468197.0,90.9,algo_match,brand_index,,
27601,ARICEPT 5MG 14TAB,ARICEPT 5 MG 14 TAB.,اريسبت 5 مجم 14 اقراص,2149176.0,100.0,algo_match,brand_index,,
47929,ARIMIDEX 1 MG 28 TAB,ARIMIDEX 1 MG 28 TAB.,اريميديكس 1 مجم 28 اقراص,1872522.0,100.0,algo_match,brand_index,,
55949,ARIPIPRAZOLE 10 MG 20 TAB,ARIPIPRAZOLE 10 MG 20 F.C. TAB.,اريبيبرازول 10 مجم 20 اقراص,1004141.0,92.6,algo_match,brand_index,,
55948,ARIPIPRAZOLE 15 MG 20 TAB,ARIPIPRAZOLE 15 MG 20 F.C. TAB.,اريبيبرازول 15 مجم 20 اقراص,1995374.0,92.6,algo_match,brand_index,,
86755,ARIPIPRAZOLE 1MG/ML ORAL SUSP 120 ML,ARIPIPRAZOLE 1 MG / ML ORAL SOL. 120 ML,اريبيبرازول 1 مجم شراب 120 مل,1847101.0,88.0,ai_confirmed,ai_verified,0.0,
74895,ARIPIPRAZOLE 20 MG 20 TAB,ARIPIPRAZOLE 20 MG 20 F.C. TAB.,اريبيبرازول 20 مجم 20 اقراص,1665787.0,92.6,algo_match,brand_index,,
74405,ARIPIPRAZOLE 30 MG 20 TAB,ARIPIPRAZOLE 30 MG 20 F.C.TAB.,اريبيبرازول 30 مجم 20 اقراص,901772.0,92.6,algo_match,brand_index,,
